Date12[DDMMYYYYhhmm],JulianDayFromYear0[days],TimeFromStart[days],Simulation_Period,Run,IDpoint,Psnow_over_canopy[mm],Prain_over_canopy[mm],Psnow_under_canopy[mm],Prain_under_canopy[mm],Prain_rain_on_snow[mm],Wind_speed[m/s],Wind_direction[deg],Relative_Humidity[-],Pressure[mbar],Tair[C],Tdew[C],Tsurface[C],Tvegetation[C],Tcanopyair[C],Surface_Energy_balance[W/m2],Soil_heat_flux[W/m2],SWin[W/m2],SWbeam[W/m2],SWdiff[W/m2],LWin[W/m2],LWin_min[W/m2],LWin_max[W/m2],SWnet[W/m2],LWnet[W/m2],H[W/m2],LE[W/m2],Canopy_fraction[-],LSAI[m2/m2],z0veg[m],d0veg[m],Estored_canopy[W/m2],SWv[W/m2],LWv[W/m2],Hv[W/m2],LEv[W/m2],Hg_unveg[W/m2],LEg_unveg[W/m2],Hg_veg[W/m2],LEg_veg[W/m2],Evap_surface[mm],Trasp_canopy[mm],Water_on_canopy[mm],Snow_on_canopy[mm],Qvegetation[-],Qsurface[-],Qair[-],Qcanopyair[-],LObukhov[m],LObukhovcanopy[m],Wind_speed_top_canopy[m/s],Decay_of_K_in_canopy[-],SWup[W/m2],LWup[W/m2],Hup[W/m2],LEup[W/m2],snow_depth[mm],snow_water_equivalent[mm],snow_density[kg/m3],snow_temperature[C],snow_melted[mm],snow_subl[mm],snow_blown_away[mm],snow_subl_while_blown[mm],glac_depth[mm],glac_water_equivalent[mm],glac_density[kg/m3],glac_temperature[C],glac_melted[mm],glac_subl[mm],lowest_thawed_soil_depth[mm],highest_thawed_soil_depth[mm],lowest_water_table_depth[mm],highest_water_table_depth[mm]
01/01/2010 12:30,734139.520833,0.020833,1,0.000000,1,0.000000,5.000000,0.000000,5.000000,0.000000,0.766000,0.000000,0.500000,5.000000,20.000000,9.267100,32.861483,20.000000,-9999.000000,638.928348,638.928348,974.933617,796.592443,178.341175,316.746333,316.746333,91.856437,818.944239,-173.238635,5.836520,0.940735,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.836520,0.938776,0.000000,0.000000,0.000697,0.000000,0.000000,0.000000,-9999.000000,0.031366,0.007236,-9999.000000,0.035455,0.000000,-9999.000000,0.000000,155.989379,489.984968,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000
01/01/2010 13:00,734139.541667,0.041667,1,0.000000,1,0.000000,5.000000,0.000000,5.000000,0.000000,0.766000,0.000000,0.500000,5.000000,20.000000,9.267100,34.730819,30.732730,-9999.000000,423.138349,423.138349,958.073923,781.579714,176.494209,316.746333,316.746333,91.856437,804.782095,-185.009062,65.695467,130.939217,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,65.695467,130.758115,0.000000,0.000000,0.097318,0.000000,0.000000,0.000000,-9999.000000,0.034892,0.007236,-9999.000000,-1.010606,0.000000,-9999.000000,0.000000,153.291828,501.755395,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000
01/01/2010 13:30,734139.562500,0.062500,1,0.000000,1,0.000000,5.000000,0.000000,5.000000,0.000000,0.766000,0.000000,0.500000,5.000000,20.000000,9.267100,36.032889,33.320426,-9999.000000,358.991736,358.991736,922.713589,750.014785,172.698804,316.746333,316.746333,91.856437,775.079415,-193.335334,74.232901,148.519444,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,74.232901,148.344898,0.000000,0.000000,0.110548,0.000000,0.000000,0.000000,-9999.000000,0.037552,0.007236,-9999.000000,-0.847207,0.000000,-9999.000000,0.000000,147.634174,510.081667,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000
01/01/2010 14:00,734139.583333,0.083333,1,0.000000,1,0.000000,5.000000,0.000000,5.000000,0.000000,0.766000,0.000000,0.500000,5.000000,20.000000,9.267100,36.540856,34.836238,-9999.000000,299.460650,299.460650,869.578123,702.385840,167.192283,316.746333,316.746333,91.856437,730.445624,-196.612259,77.971735,156.400979,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,77.971735,156.247541,0.000000,0.000000,0.116496,0.000000,0.000000,0.000000,-9999.000000,0.038639,0.007236,-9999.000000,-0.780720,0.000000,-9999.000000,0.000000,139.132500,513.358592,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000
01/01/2010 14:30,734139.604167,0.104167,1,0.000000,1,0.000000,5.000000,0.000000,5.000000,0.000000,0.766000,0.000000,0.500000,5.000000,20.000000,9.267100,36.427147,35.542618,-9999.000000,241.408929,241.408929,799.772853,639.467146,160.305707,316.746333,316.746333,91.856437,671.809197,-195.877313,78.061909,156.461045,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,78.061909,156.337294,0.000000,0.000000,0.116550,0.000000,0.000000,0.000000,-9999.000000,0.038393,0.007236,-9999.000000,-0.754704,0.000000,-9999.000000,0.000000,127.963656,512.623646,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000
01/01/2010 15:00,734139.625000,0.125000,1,0.000000,1,0.000000,5.000000,0.000000,5.000000,0.000000,0.766000,0.000000,0.500000,5.000000,20.000000,9.267100,35.789736,35.622422,-9999.000000,183.275474,183.275474,714.781941,562.368767,152.413174,316.746333,316.746333,91.856437,600.416831,-191.772446,75.176006,150.192905,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,75.176006,150.102759,0.000000,0.000000,0.111832,0.000000,0.000000,0.000000,-9999.000000,0.037042,0.007236,-9999.000000,-0.751933,0.000000,-9999.000000,0.000000,114.365111,508.518779,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000
01/01/2010 15:30,734139.645833,0.145833,1,0.000000,1,0.000000,5.000000,0.000000,5.000000,0.000000,0.766000,0.000000,0.500000,5.000000,20.000000,9.267100,34.691251,35.178808,-9999.000000,124.440312,124.440312,616.474853,472.638243,143.836610,316.746333,316.746333,91.856437,517.838876,-184.757684,69.734164,138.906716,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,69.734164,138.850160,0.000000,0.000000,0.103336,0.000000,0.000000,0.000000,-9999.000000,0.034814,0.007236,-9999.000000,-0.767759,0.000000,-9999.000000,0.000000,98.635976,501.504017,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000
01/01/2010 16:00,734139.666667,0.166667,1,0.000000,1,0.000000,5.000000,0.000000,5.000000,0.000000,0.766000,0.000000,0.500000,5.000000,20.000000,9.267100,33.178883,34.276459,-9999.000000,64.836134,64.836134,507.132359,372.472740,134.659619,316.746333,316.746333,91.856437,425.991182,-175.222033,62.056976,123.876038,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,62.056976,123.849795,0.000000,0.000000,0.092036,0.000000,0.000000,0.000000,-9999.000000,0.031941,0.007236,-9999.000000,-0.803423,0.000000,-9999.000000,0.000000,81.141177,491.968366,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000
01/01/2010 16:30,734139.687500,0.187500,1,0.000000,1,0.000000,5.000000,0.000000,5.000000,0.000000,0.766000,0.000000,0.500000,5.000000,20.000000,9.267100,31.295670,32.962778,-9999.000000,4.823484,4.823484,389.519835,265.185446,124.334389,316.746333,316.746333,91.856437,327.196661,-163.543973,52.454989,106.374215,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.454989,106.372542,0.000000,0.000000,0.078903,0.000000,0.000000,0.000000,-9999.000000,0.028661,0.007236,-9999.000000,-0.865460,0.000000,-9999.000000,0.000000,62.323174,480.290306,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000
01/01/2010 17:00,734139.708333,0.208333,1,0.000000,1,0.000000,5.000000,0.000000,5.000000,0.000000,0.766000,0.000000,0.500000,5.000000,20.000000,9.267100,29.089755,31.279594,-9999.000000,-54.746133,-54.746133,267.088433,156.347567,110.740867,316.746333,316.746333,91.856437,224.354284,-150.137657,41.302005,87.660755,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.302005,87.676377,0.000000,0.000000,0.064894,0.000000,0.000000,0.000000,-9999.000000,0.025202,0.007236,-9999.000000,-0.969021,0.000000,-9999.000000,0.000000,42.734149,466.883990,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000
01/01/2010 17:30,734139.729167,0.229167,1,0.000000,1,0.000000,5.000000,0.000000,5.000000,0.000000,0.766000,0.000000,0.500000,5.000000,20.000000,9.267100,26.630146,29.272207,-9999.000000,-112.060549,-112.060549,144.735389,57.417986,87.317403,316.746333,316.746333,91.856437,121.577727,-135.531694,29.138090,68.968491,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.138090,68.993593,0.000000,0.000000,0.050944,0.000000,0.000000,0.000000,-9999.000000,0.021788,0.007236,-9999.000000,-1.149396,0.000000,-9999.000000,0.000000,23.157662,452.278027,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000
01/01/2010 18:00,734139.750000,0.250000,1,0.000000,1,0.000000,5.000000,0.000000,5.000000,0.000000,0.766000,0.000000,0.500000,5.000000,20.000000,9.267100,24.150998,27.003587,-9999.000000,-157.643053,-157.643053,39.150173,2.748833,36.401340,316.746333,316.746333,91.856437,32.886145,-121.169053,17.309369,52.050777,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.309369,52.077366,0.000000,0.000000,0.038360,0.000000,0.000000,0.000000,-9999.000000,0.018768,0.007236,-9999.000000,-1.504593,0.000000,-9999.000000,0.000000,6.264028,437.915386,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000
01/01/2010 18:30,734139.770833,0.270833,1,0.000000,1,0.000000,5.000000,0.000000,5.000000,0.000000,0.766000,0.000000,0.500000,5.000000,20.000000,9.267100,22.428651,24.676313,-9999.000000,-159.219196,-159.219196,1.831885,0.006094,1.825791,316.746333,316.746333,91.856437,1.538783,-111.400095,9.291737,40.066148,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.291737,40.086784,0.000000,0.000000,0.029479,0.000000,0.000000,0.000000,-9999.000000,0.016895,0.007236,-9999.000000,-2.371582,0.000000,-9999.000000,0.000000,0.293102,428.146428,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000
01/01/2010 19:00,734139.791667,0.291667,1,0.000000,1,0.000000,5.000000,0.000000,5.000000,0.000000,0.766000,0.000000,0.500000,5.000000,20.000000,9.267100,21.371259,22.959198,-9999.000000,-141.826580,-141.826580,0.000000,0.000000,0.000000,316.746333,316.746333,91.856437,0.000000,-105.486681,4.662396,31.677503,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.662396,31.692020,0.000000,0.000000,0.023282,0.000000,0.000000,0.000000,-9999.000000,0.015829,0.007236,-9999.000000,-4.770263,0.000000,-9999.000000,0.000000,0.000000,422.233014,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000
01/01/2010 19:30,734139.812500,0.312500,1,0.000000,1,0.000000,5.000000,0.000000,5.000000,0.000000,0.766000,0.000000,0.500000,5.000000,20.000000,9.267100,20.624933,21.843838,-9999.000000,-126.854191,-126.854191,0.000000,0.000000,0.000000,316.746333,316.746333,91.856437,0.000000,-101.351049,1.741500,23.761642,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.741500,23.771374,0.000000,0.000000,0.017450,0.000000,0.000000,0.000000,-9999.000000,0.015113,0.007236,-9999.000000,-25.193917,0.000000,-9999.000000,0.000000,0.000000,418.097382,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000
01/01/2010 20:00,734139.833333,0.333333,1,0.000000,1,0.000000,5.000000,0.000000,5.000000,0.000000,0.766000,0.000000,0.500000,5.000000,20.000000,9.267100,20.296154,21.047611,-9999.000000,-103.008565,-103.008565,0.000000,0.000000,0.000000,316.746333,316.746333,91.856437,0.000000,-99.539154,0.137249,3.332161,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.137249,3.333269,0.000000,0.000000,0.002446,0.000000,0.000000,0.000000,-9999.000000,0.014807,0.007236,-9999.000000,0.923447,0.000000,-9999.000000,0.000000,0.000000,416.285487,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000
01/01/2010 20:30,734139.854167,0.354167,1,0.000000,1,0.000000,5.000000,0.000000,5.000000,0.000000,0.766000,0.000000,0.500000,5.000000,20.000000,9.267100,19.851956,20.639356,-9999.000000,-98.653019,-98.653019,0.000000,0.000000,0.000000,316.746333,316.746333,91.856437,0.000000,-97.100840,-0.068661,1.620840,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.068661,1.621356,0.000000,0.000000,0.001189,0.000000,0.000000,0.000000,-9999.000000,0.014402,0.007236,-9999.000000,0.339323,0.000000,-9999.000000,0.000000,0.000000,413.847173,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000
01/01/2010 21:00,734139.875000,0.375000,1,0.000000,1,0.000000,5.000000,0.000000,5.000000,0.000000,0.766000,0.000000,0.500000,5.000000,20.000000,9.267100,19.427804,20.180645,-9999.000000,-95.030587,-95.030587,0.000000,0.000000,0.000000,316.746333,316.746333,91.856437,0.000000,-94.782888,-0.265568,0.513267,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.265568,0.513424,0.000000,0.000000,0.000376,0.000000,0.000000,0.000000,-9999.000000,0.014024,0.007236,-9999.000000,0.071790,0.000000,-9999.000000,0.000000,0.000000,411.529221,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000
01/01/2010 21:30,734139.895833,0.395833,1,0.000000,1,0.000000,5.000000,0.000000,5.000000,0.000000,0.766000,0.000000,0.500000,5.000000,20.000000,9.267100,19.027714,19.744423,-9999.000000,-92.246469,-92.246469,0.000000,0.000000,0.000000,316.746333,316.746333,91.856437,0.000000,-92.605655,-0.451564,0.092378,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.451564,0.092405,0.000000,0.000000,0.000068,0.000000,0.000000,0.000000,-9999.000000,0.013676,0.007236,-9999.000000,0.013493,0.000000,-9999.000000,0.000000,0.000000,409.351988,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000
01/01/2010 22:00,734139.916667,0.416667,1,0.000000,1,0.000000,5.000000,0.000000,5.000000,0.000000,0.766000,0.000000,0.500000,5.000000,20.000000,9.267100,18.652446,19.335056,-9999.000000,-89.960529,-89.960529,0.000000,0.000000,0.000000,316.746333,316.746333,91.856437,0.000000,-90.571610,-0.626251,0.015170,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.626251,0.015175,0.000000,0.000000,0.000011,0.000000,0.000000,0.000000,-9999.000000,0.013356,0.007236,-9999.000000,0.003503,0.000000,-9999.000000,0.000000,0.000000,407.317943,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000
01/01/2010 22:30,734139.937500,0.437500,1,0.000000,1,0.000000,5.000000,0.000000,5.000000,0.000000,0.766000,0.000000,0.500000,5.000000,20.000000,9.267100,18.302893,18.952172,-9999.000000,-87.897868,-87.897868,0.000000,0.000000,0.000000,316.746333,316.746333,91.856437,0.000000,-88.683991,-0.789168,0.003044,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.789168,0.003045,0.000000,0.000000,0.000002,0.000000,0.000000,0.000000,-9999.000000,0.013065,0.007236,-9999.000000,0.001262,0.000000,-9999.000000,0.000000,0.000000,405.430324,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000
01/01/2010 23:00,734139.958333,0.458333,1,0.000000,1,0.000000,5.000000,0.000000,5.000000,0.000000,0.766000,0.000000,0.500000,5.000000,20.000000,9.267100,17.977652,18.595746,-9999.000000,-85.993612,-85.993612,0.000000,0.000000,0.000000,316.746333,316.746333,91.856437,0.000000,-86.933751,-0.940927,0.000788,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.940927,0.000789,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,-9999.000000,0.012798,0.007236,-9999.000000,0.000570,0.000000,-9999.000000,0.000000,0.000000,403.680084,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000
01/01/2010 23:30,734139.979167,0.479167,1,0.000000,1,0.000000,5.000000,0.000000,5.000000,0.000000,0.766000,0.000000,0.500000,5.000000,20.000000,9.267100,17.674566,18.264160,-9999.000000,-84.225767,-84.225767,0.000000,0.000000,0.000000,316.746333,316.746333,91.856437,0.000000,-85.308009,-1.082499,0.000257,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.082499,0.000257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9999.000000,0.012555,0.007236,-9999.000000,0.000298,0.000000,-9999.000000,0.000000,0.000000,402.054342,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000
02/01/2010 00:00,734140.000000,0.500000,1,0.000000,1,0.000000,5.000000,0.000000,5.000000,0.000000,0.766000,0.000000,0.500000,5.000000,20.000000,9.267100,17.391435,17.955185,-9999.000000,-82.579105,-82.579105,0.000000,0.000000,0.000000,316.746333,316.746333,91.856437,0.000000,-83.793887,-1.214883,0.000101,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.214883,0.000101,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9999.000000,0.012331,0.007236,-9999.000000,0.000174,0.000000,-9999.000000,0.000000,0.000000,400.540220,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000
02/01/2010 00:30,734140.020833,0.520833,1,0.000000,1,0.000000,5.000000,0.000000,5.000000,0.000000,0.766000,0.000000,0.500000,5.000000,20.000000,9.267100,17.126227,17.666568,-9999.000000,-81.040668,-81.040668,0.000000,0.000000,0.000000,316.746333,316.746333,91.856437,0.000000,-82.379625,-1.339002,0.000045,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.339002,0.000045,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9999.000000,0.012124,0.007236,-9999.000000,0.000110,0.000000,-9999.000000,0.000000,0.000000,399.125958,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000
02/01/2010 01:00,734140.041667,0.541667,1,0.000000,1,0.000000,5.000000,0.000000,5.000000,0.000000,0.766000,0.000000,0.500000,5.000000,20.000000,9.267100,16.877132,17.396234,-9999.000000,-79.599153,-79.599153,0.000000,0.000000,0.000000,316.746333,316.746333,91.856437,0.000000,-81.054813,-1.455681,0.000022,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.455681,0.000022,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9999.000000,0.011933,0.007236,-9999.000000,0.000073,0.000000,-9999.000000,0.000000,0.000000,397.801146,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000
02/01/2010 01:30,734140.062500,0.562500,1,0.000000,1,0.000000,5.000000,0.000000,5.000000,0.000000,0.766000,0.000000,0.500000,5.000000,20.000000,9.267100,16.642558,17.142337,-9999.000000,-78.244704,-78.244704,0.000000,0.000000,0.000000,316.746333,316.746333,91.856437,0.000000,-79.810343,-1.565650,0.000012,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.565650,0.000012,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9999.000000,0.011755,0.007236,-9999.000000,0.000052,0.000000,-9999.000000,0.000000,0.000000,396.556676,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000
02/01/2010 02:00,734140.083333,0.583333,1,0.000000,1,0.000000,5.000000,0.000000,5.000000,0.000000,0.766000,0.000000,0.500000,5.000000,20.000000,9.267100,16.421108,16.903249,-9999.000000,-76.968733,-76.968733,0.000000,0.000000,0.000000,316.746333,316.746333,91.856437,0.000000,-78.638274,-1.669547,0.000007,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.669547,0.000007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9999.000000,0.011590,0.007236,-9999.000000,0.000038,0.000000,-9999.000000,0.000000,0.000000,395.384607,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000
02/01/2010 02:30,734140.104167,0.604167,1,0.000000,1,0.000000,5.000000,0.000000,5.000000,0.000000,0.766000,0.000000,0.500000,5.000000,20.000000,9.267100,16.211561,16.677548,-9999.000000,-75.763750,-75.763750,0.000000,0.000000,0.000000,316.746333,316.746333,91.856437,0.000000,-77.531677,-1.767931,0.000004,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.767931,0.000004,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9999.000000,0.011435,0.007236,-9999.000000,0.000028,0.000000,-9999.000000,0.000000,0.000000,394.278010,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000
02/01/2010 03:00,734140.125000,0.625000,1,0.000000,1,0.000000,5.000000,0.000000,5.000000,0.000000,0.766000,0.000000,0.500000,5.000000,20.000000,9.267100,16.012846,16.463987,-9999.000000,-74.623204,-74.623204,0.000000,0.000000,0.000000,316.746333,316.746333,91.856437,0.000000,-76.484497,-1.861296,0.000003,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.861296,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9999.000000,0.011290,0.007236,-9999.000000,0.000022,0.000000,-9999.000000,0.000000,0.000000,393.230830,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000
02/01/2010 03:30,734140.145833,0.645833,1,0.000000,1,0.000000,5.000000,0.000000,5.000000,0.000000,0.766000,0.000000,0.500000,5.000000,20.000000,9.267100,15.824018,16.261471,-9999.000000,-73.541349,-73.541349,0.000000,0.000000,0.000000,316.746333,316.746333,91.856437,0.000000,-75.491420,-1.950073,0.000002,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.950073,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9999.000000,0.011153,0.007236,-9999.000000,0.000017,0.000000,-9999.000000,0.000000,0.000000,392.237753,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000
